,zipcode_98168,zipcode_98055,zipcode_98112,zipcode_98075,zipcode_98022,space_land_15,zipcode_98038,view_qual_3,zipcode_98102,zipcode_98105,zipcode_98042,zipcode_98030,see_sea,zipcode_98119,zipcode_98002,bathrooms,bedrooms,zipcode_98058,zipcode_98006,zipcode_98001,floors,space_above,view_qual_2,zipcode_98198,zipcode_98031,space_int_15,zipcode_98005,view_qual_4,zipcode_98109,lat,yr_renovated,zipcode_98003,zipcode_98004,zipcode_98023,zipcode_98040,zipcode_98092,grade,zipcode_98106,zipcode_98033,house_age,zipcode_98133,view_qual_1,land_space,view_qual_0,zipcode_98178,interior_space,zipcode_98199,zipcode_98039,sqft_basement
10534,0,0,0,0,0,7313,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,1.0,1270,0,0,0,2220,0,0,0,47.7428,0,0,0,0,0,0,7,0,0,1973,0,0,7210,1,0,2220,0,0,950
7727,0,0,0,0,0,3330,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.0,1090,0,0,0,1090,0,0,0,47.3155,0,0,0,0,0,1,6,0,0,1969,0,0,3264,1,0,1090,0,0,0
20358,0,0,0,0,0,4800,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,2470,0,0,0,2470,0,0,0,47.7685,0,0,0,0,0,0,8,0,0,2013,0,0,5954,1,0,2470,0,0,0
17988,0,0,0,0,0,2890,0,0,0,0,0,0,0,0,0,2.25,3,0,0,0,2.0,1590,0,0,0,1540,0,0,0,47.5432,0,0,0,0,0,0,7,0,0,2001,0,0,3056,1,0,1590,0,0,0
8110,0,0,0,0,0,6605,0,0,0,0,0,0,0,0,0,2.75,4,0,0,0,2.0,2920,0,0,0,3030,0,0,0,47.4909,0,0,0,0,0,0,8,0,0,2012,0,0,6605,1,0,2920,0,0,0
7488,0,0,0,0,0,3150,0,0,0,0,0,0,0,0,0,1.5,2,0,0,0,1.0,990,0,0,0,1410,0,0,0,47.6726,0,0,0,0,0,0,7,0,0,1919,0,0,3400,1,0,1190,0,0,200
14573,0,0,0,0,0,3750,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.5,1160,0,0,0,1530,0,0,0,47.5652,0,0,0,0,0,0,7,1,0,1910,0,0,3750,1,0,1160,0,0,0
8195,0,0,0,0,0,207141,0,0,0,0,0,0,0,0,0,4.25,4,0,0,0,2.0,4100,0,0,0,3620,0,0,0,47.7064,0,0,0,0,0,0,10,0,0,2001,0,0,193593,1,0,5660,0,0,1560
2535,0,0,0,0,0,3750,0,0,0,0,0,0,0,0,0,2.25,4,0,0,0,1.5,1300,0,0,0,1960,0,0,0,47.5848,0,0,0,0,0,0,7,0,0,1923,0,0,3225,1,0,1920,0,0,620
3952,0,0,0,0,0,10825,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,2.0,1400,0,0,0,1440,0,0,0,47.4999,0,0,0,0,0,0,6,0,0,1948,0,0,7300,1,1,1400,0,0,0
18546,0,1,0,0,0,11520,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.0,1950,0,0,0,1820,0,0,0,47.4391,0,0,0,0,0,0,7,0,0,1960,0,0,8712,1,0,1950,0,0,0
523,0,1,0,0,0,9040,0,0,0,0,0,0,0,0,0,1.5,4,0,0,0,1.0,1690,0,0,0,1690,0,0,0,47.4667,0,0,0,0,0,0,5,0,0,1930,0,0,11054,1,0,1690,0,0,0
8147,0,0,0,0,0,5400,0,0,0,0,0,0,0,0,0,2.0,2,0,0,0,2.0,2090,0,0,0,1600,0,0,0,47.5732,1985,0,0,0,0,0,7,0,0,67,0,1,6000,0,0,2090,0,0,0
11357,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,3.5,3,0,0,0,2.0,1480,0,0,0,1150,0,0,0,47.542,0,0,0,0,0,0,7,0,0,2006,0,0,1682,1,0,1790,0,0,310
4582,0,0,0,0,0,4488,0,0,0,0,1,0,0,0,0,2.5,3,0,0,0,2.0,1690,0,0,0,2250,0,0,0,47.3663,0,0,0,0,0,0,7,0,0,2008,0,0,4476,1,0,1690,0,0,0
7753,0,0,0,0,0,7620,0,0,0,0,0,0,0,0,0,1.5,3,0,0,0,1.0,1470,0,0,0,1340,0,0,0,47.723,0,0,0,0,0,0,7,0,0,1936,1,0,15685,1,0,1870,0,0,400
19368,0,0,0,0,0,1312,0,0,0,0,0,0,0,0,0,2.25,2,0,0,0,3.0,1260,0,0,0,1300,0,0,0,47.6538,0,0,0,0,0,0,8,0,0,2007,0,0,1312,1,0,1260,0,0,0
16203,0,0,0,0,0,7340,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,1540,0,0,0,1630,0,0,0,47.722,0,0,0,0,0,0,8,0,0,1982,0,0,7773,1,0,1540,0,0,0
19717,0,0,0,0,0,1140,0,0,0,0,0,0,0,0,0,2.25,3,0,0,0,3.0,1240,0,0,0,1310,0,0,0,47.6488,0,0,0,0,0,0,8,0,0,2008,0,0,949,1,0,1240,0,0,0
16808,0,0,0,0,0,8842,0,0,0,0,0,0,0,0,0,2.25,4,0,0,0,2.0,2210,0,0,0,2330,0,0,0,47.6475,0,0,0,0,0,0,9,0,0,1985,0,0,8101,1,0,2210,0,0,0
12929,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,2.0,3,0,0,0,1.5,1680,1,0,0,1850,0,0,0,47.573,0,0,0,0,0,0,8,0,0,1930,0,0,4976,0,0,2180,0,0,500
843,0,0,0,0,1,47916,0,0,0,0,0,0,0,0,0,2.25,3,0,0,0,2.0,2300,0,0,0,1760,0,0,0,47.2477,0,0,0,0,0,0,8,0,0,1977,0,0,35287,1,0,2300,0,0,0
13461,0,0,0,0,0,11700,0,0,0,0,0,0,0,0,0,2.0,3,0,0,0,1.0,1670,0,0,0,2750,0,0,0,47.5692,0,0,0,0,0,0,9,0,0,1979,0,0,9450,1,0,2290,0,0,620
10002,0,0,0,0,0,9520,0,0,0,0,0,0,0,0,0,1.5,3,0,0,0,1.0,1190,0,0,0,2370,0,0,0,47.6641,0,0,0,0,0,0,6,0,1,1956,0,0,11358,1,0,2020,0,0,830
19037,0,0,0,0,0,7704,0,0,0,0,0,0,0,0,0,2.5,5,1,0,0,1.0,1110,0,0,0,1780,0,0,0,47.4341,0,0,0,0,0,0,7,0,0,1968,0,0,9360,1,0,2220,0,0,1110
13489,0,0,0,0,0,212137,0,0,0,0,0,0,0,0,0,2.25,3,0,0,0,2.0,1590,0,0,0,2000,0,0,0,47.7384,0,0,0,0,0,0,9,0,0,2005,0,0,212137,1,0,2520,0,0,930
13601,0,0,0,0,0,5354,0,0,0,0,0,0,0,0,1,1.0,2,0,0,0,1.0,1050,0,0,0,1030,0,0,0,47.3063,0,0,0,0,0,0,7,0,0,1951,0,0,5208,1,0,1250,0,0,200
16795,0,0,0,0,0,3446,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,1530,0,0,0,1530,0,0,0,47.6179,0,0,0,0,0,0,8,0,0,1998,0,0,3464,1,0,1530,0,0,0
8401,0,0,0,0,0,11337,0,0,0,0,0,0,0,0,0,2.75,4,0,0,1,2.0,2140,0,0,0,1920,0,0,0,47.3537,0,0,0,0,0,0,8,0,0,1993,0,0,10316,1,0,2140,0,0,0
11548,0,0,0,0,0,1090,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,1540,0,0,0,1210,0,0,0,47.5521,0,0,0,0,0,0,8,0,0,2014,0,0,1860,1,0,1540,0,0,0
10440,0,0,0,0,0,42612,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,2510,0,0,0,2600,0,0,0,47.7699,0,0,0,0,0,0,9,0,0,1987,0,0,47044,1,0,2510,0,0,0
12502,0,0,0,0,0,5625,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,1.5,1520,0,0,0,1690,0,0,0,47.5866,2013,0,0,0,0,0,8,0,0,108,0,0,4316,1,0,2650,0,0,1130
5890,0,0,0,0,0,3202,0,0,0,0,0,0,0,0,0,3.0,6,0,0,0,2.0,2290,0,0,0,1360,0,0,0,47.565,0,0,0,0,0,0,7,0,0,1980,0,0,6344,1,0,2290,0,0,0
3362,0,0,0,0,0,7875,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.0,1070,0,0,0,1540,0,0,0,47.67,2014,0,0,0,0,0,7,0,0,48,0,0,8030,1,0,1070,0,0,0
9375,0,0,0,0,0,40609,0,0,0,0,0,0,0,0,0,4.5,5,0,0,0,2.0,5220,0,0,0,4190,0,0,0,47.7666,0,0,0,0,0,0,11,0,0,2001,0,0,67319,1,0,5220,0,0,0
13856,0,0,0,0,0,7188,1,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,1880,0,0,0,2120,0,0,0,47.3722,0,0,0,0,0,0,8,0,0,1993,0,0,6047,1,0,1880,0,0,0
21132,0,0,0,0,0,4750,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,1983,0,0,0,2502,0,0,0,47.3281,0,0,0,0,0,1,9,0,0,2012,0,0,6002,1,0,1983,0,0,0
18465,0,0,0,0,0,4916,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,2.0,1510,0,0,0,2140,0,0,0,47.6849,1979,0,0,0,0,0,8,0,0,77,0,0,4178,1,0,1510,0,0,0
12425,0,0,0,0,0,9540,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,1.0,1550,0,0,0,2190,0,0,0,47.6685,0,0,0,0,0,0,8,0,0,1956,0,0,11394,1,0,2190,1,0,640
4807,0,0,0,0,0,7350,0,0,0,0,0,0,0,0,0,2.25,3,0,0,0,1.0,1340,0,0,0,1610,0,0,0,47.7205,0,0,0,0,0,0,7,0,0,1976,0,0,7700,1,0,1790,0,0,450
5281,0,0,0,0,0,81054,0,0,0,0,0,0,0,0,0,2.25,3,0,0,0,2.0,2670,0,0,0,3080,0,0,0,47.7601,0,0,0,0,0,0,9,0,0,1985,0,0,150270,1,0,2670,0,0,0
1454,0,0,0,0,0,12068,0,0,0,0,0,0,0,0,0,2.25,3,0,0,0,2.0,1760,0,0,0,2080,0,0,0,47.624,0,0,0,0,0,0,8,0,0,1978,0,0,11946,1,0,1760,0,0,0
3129,0,0,1,0,0,5500,0,0,0,0,0,0,0,0,0,2.25,4,0,0,0,1.0,1730,0,0,0,2370,0,0,0,47.6362,0,0,0,0,0,0,8,0,0,1951,0,0,6000,1,0,2870,0,0,1140
10741,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0.75,3,0,0,0,1.0,1080,0,0,0,1370,0,0,0,47.4936,0,0,0,0,0,0,5,0,0,1948,0,0,5025,1,0,1080,0,0,0
9009,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,1.75,4,0,0,0,1.0,1360,0,0,0,2310,0,0,0,47.3107,0,0,0,0,0,1,7,0,0,1967,0,0,15000,1,0,2040,0,0,680
4319,0,0,0,0,0,7300,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,1.0,1600,0,0,0,2020,0,0,0,47.726,0,0,0,0,0,0,8,0,0,1978,0,0,6435,1,0,2390,0,0,790
12777,0,0,0,0,0,217800,0,0,0,0,0,0,0,0,0,8.0,7,0,0,0,3.0,9410,0,0,0,4850,0,1,0,47.6675,0,0,0,0,0,0,12,0,0,1999,0,0,307752,0,0,13540,0,0,4130
6167,0,0,0,0,0,189100,0,1,0,0,0,0,0,0,0,2.0,4,0,0,0,1.0,1960,0,0,0,2560,0,0,0,47.5538,0,0,0,0,0,0,8,0,0,1971,0,0,190357,0,0,1960,0,0,0
12918,0,0,0,0,0,1684,0,0,0,1,0,0,0,0,0,3.5,5,0,0,0,2.0,2700,0,0,0,1460,0,0,0,47.669,0,0,0,0,0,0,10,0,0,2008,0,0,4798,1,0,3510,0,0,810
7741,0,0,0,0,0,16400,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.0,1440,0,0,0,2430,0,0,0,47.7553,0,0,0,0,0,0,8,0,0,1951,0,0,27505,1,0,1440,0,0,0
12195,0,0,0,0,0,7034,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,3030,0,0,0,2790,0,0,0,47.6075,0,0,0,0,0,0,9,0,0,1999,0,0,7864,1,0,3030,0,0,0
18772,0,0,0,0,0,5695,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,1150,0,0,0,1150,0,0,0,47.4989,0,0,0,0,0,0,6,0,0,1958,0,0,5695,1,0,1150,0,0,0
19364,0,0,0,0,0,8400,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.0,1100,0,0,0,1510,0,0,0,47.3174,0,0,0,0,0,1,7,0,0,1978,0,0,14182,1,0,1610,0,0,510
2738,0,0,0,0,0,9542,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,2201,0,1,0,1990,0,0,0,47.4002,0,0,0,0,0,0,8,0,0,2006,0,0,9542,1,0,2201,0,0,0
5095,0,0,0,0,0,3164,0,0,0,0,0,0,0,0,0,1.75,2,0,0,0,1.0,800,0,0,0,1330,0,0,0,47.6132,2005,0,0,0,0,0,7,0,0,101,0,0,3136,1,0,1200,0,0,400
18947,0,0,0,0,0,7350,0,0,0,0,0,0,0,0,0,1.75,3,1,0,0,1.0,1610,0,0,0,2120,0,0,0,47.4503,0,0,0,0,0,0,8,0,0,1974,0,0,7350,1,0,1610,0,0,0
9811,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,2.75,4,0,0,0,2.0,1840,0,0,0,1690,0,0,0,47.6783,0,0,0,0,0,0,7,0,0,1911,0,0,3750,1,0,2640,0,0,800
16862,0,0,0,0,0,49658,0,0,0,0,0,0,0,0,0,3.5,4,0,0,0,2.0,4740,0,0,0,2120,0,0,0,47.6779,0,0,0,0,0,0,11,0,0,2003,0,0,172497,1,0,4740,0,0,0
768,0,0,0,0,0,6099,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,1.0,1470,0,0,0,2180,0,0,0,47.6777,0,0,0,0,0,0,8,0,0,1965,0,0,6099,1,0,2430,0,0,960
12057,0,0,0,0,0,7360,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,1.5,1770,0,0,0,1460,0,0,0,47.719,1993,0,0,0,0,0,6,0,0,23,0,0,8155,1,0,1770,0,0,0
7044,0,0,0,0,0,32340,0,1,0,0,0,0,0,0,0,2.75,2,0,0,0,2.0,2090,0,0,0,1820,0,0,0,47.4145,0,0,0,0,0,0,8,0,0,1988,0,0,23962,0,0,2090,0,0,0
20007,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,2.5,2,0,0,0,1.0,2380,1,0,0,1610,0,0,0,47.7095,0,0,0,0,0,0,8,0,0,2011,0,0,9374,0,0,2380,0,0,0
20762,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,3.5,5,0,0,0,2.0,3200,0,0,0,4530,0,0,0,47.5396,0,0,0,0,0,0,10,0,0,2006,0,0,6000,1,0,4490,0,0,1290
11405,0,0,0,0,0,9287,0,0,0,0,0,0,0,0,0,2.75,4,0,0,0,1.5,1720,1,0,0,3530,0,0,0,47.58,0,0,0,0,0,0,9,0,0,1926,0,0,13777,0,0,2620,0,0,900
4814,0,0,0,0,0,4268,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.0,1040,0,0,0,1370,0,0,0,47.5468,0,0,0,0,0,0,7,0,0,1953,0,0,4268,1,0,1440,0,0,400
17084,0,0,0,0,0,11019,0,0,0,0,0,0,0,0,0,2.25,4,0,0,0,1.0,1270,1,0,0,2080,0,0,0,47.4394,0,0,0,0,0,0,8,0,0,1960,0,0,10500,0,0,2170,0,0,900
16650,0,0,0,0,0,1255,0,0,0,0,0,0,0,0,0,2.5,2,0,0,0,2.0,740,0,0,0,1710,0,0,0,47.6962,0,0,0,0,0,0,8,0,0,2005,0,0,1366,1,0,1175,0,0,435
7079,0,0,0,0,0,5412,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,1.0,900,0,0,0,1090,0,0,0,47.5499,0,0,0,0,0,0,7,0,0,1920,0,0,5412,1,0,1500,0,0,600
12588,0,0,0,0,0,6600,0,0,0,0,0,0,0,0,0,1.75,2,0,0,0,1.0,1030,0,0,0,2090,0,0,0,47.6465,0,0,0,0,0,0,7,0,0,1942,0,0,7020,1,0,1530,1,0,500
18081,0,0,0,0,0,6207,0,0,0,0,0,0,0,0,1,3.0,4,0,0,0,1.0,1150,0,0,0,1820,0,0,0,47.2885,0,0,0,0,0,0,7,0,0,1997,0,0,6003,1,0,1680,0,0,530
6843,0,0,0,0,0,10296,0,0,0,0,1,0,0,0,0,1.5,3,0,0,0,1.0,1110,0,0,0,1330,0,0,0,47.422,0,0,0,0,0,0,7,0,0,1964,0,0,10296,1,0,1110,0,0,0
6153,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,2.75,6,0,0,0,1.0,2130,0,0,0,2730,0,1,0,47.7599,0,0,0,0,0,0,8,0,0,1965,0,0,20000,0,0,2980,0,0,850
19528,0,0,0,0,0,4040,0,0,0,0,0,0,0,0,0,2.0,5,0,0,0,1.0,1370,0,0,0,1660,0,0,0,47.6819,0,0,0,0,0,0,7,0,0,1959,0,0,3838,1,0,2740,0,0,1370
600,0,0,0,0,0,6254,0,0,0,0,0,0,0,0,0,1.75,2,0,0,0,1.0,1670,0,0,0,2170,0,0,0,47.7123,0,0,0,0,0,0,8,0,0,2004,0,0,6460,1,0,1670,0,0,0
14819,0,0,0,0,0,5024,1,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,2610,0,0,0,2470,0,0,0,47.3438,0,0,0,0,0,0,8,0,0,2004,0,0,4978,1,0,2610,0,0,0
7640,0,0,0,0,0,7184,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,2890,1,0,0,2640,0,0,0,47.5339,0,0,0,0,0,0,8,0,0,2004,0,0,9775,0,0,2890,0,0,0
10751,0,0,0,0,0,7938,0,0,0,0,0,0,0,0,0,1.0,4,0,0,0,1.5,1710,0,0,0,2030,0,0,0,47.7037,0,0,0,0,0,0,7,0,0,1950,0,0,7000,1,0,1710,0,0,0
18305,0,0,0,0,0,114998,1,0,0,0,0,0,0,0,0,2.25,4,0,0,0,1.0,2380,0,0,0,1030,0,0,0,47.4253,0,0,0,0,0,0,7,0,0,1960,0,0,128937,1,0,2380,0,0,0
13934,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,2580,0,0,0,2480,0,0,0,47.6201,0,0,0,0,0,0,9,0,0,2006,0,0,4636,1,0,2580,0,0,0
3718,0,0,0,0,0,6798,0,0,0,0,0,0,0,0,0,3.0,4,0,0,0,2.0,2560,0,0,0,2100,0,1,0,47.6799,1972,0,0,0,0,0,8,0,0,22,0,0,6139,0,0,3010,0,0,450
17710,0,0,0,0,0,8965,0,0,0,0,0,0,0,0,0,2.5,3,0,0,1,2.0,2650,0,0,0,2920,0,0,0,47.3185,0,0,0,0,0,0,9,0,0,2002,0,0,12247,1,0,2650,0,0,0
10291,0,0,0,0,0,3348,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,1.0,930,0,0,0,1210,0,0,0,47.5532,0,0,0,0,0,0,6,0,0,1926,0,0,3348,1,0,930,0,0,0
5580,0,0,0,0,0,9750,0,0,0,0,0,0,0,0,0,1.75,4,0,0,0,1.0,1780,0,0,0,1160,0,0,0,47.7419,0,0,0,0,0,0,7,0,0,1967,0,0,9794,1,0,1780,0,0,0
10490,0,0,0,0,0,9170,0,0,0,0,0,0,0,0,0,1.75,3,1,0,0,1.0,1320,0,0,0,2200,0,0,0,47.44,0,0,0,0,0,0,8,0,0,1985,0,0,8867,1,0,1720,0,0,400
7818,0,0,0,0,0,11622,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,1.0,1490,0,0,0,2640,1,0,0,47.6147,0,0,0,0,0,0,8,0,0,1968,0,0,9934,1,0,2240,0,0,750
251,0,0,0,0,0,6567,0,0,0,0,0,0,0,0,0,2.5,4,1,0,0,2.0,3360,0,0,0,3060,0,0,0,47.4369,0,0,0,0,0,0,9,0,0,2001,0,0,7685,1,0,3360,0,0,0
10394,0,0,0,0,0,9620,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.0,1570,0,1,0,2600,0,0,0,47.3996,0,0,0,0,0,0,7,0,0,1962,0,1,9620,0,0,2470,0,0,900
9028,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.0,920,0,0,0,1360,0,0,0,47.6827,0,0,0,0,0,0,7,0,0,1922,0,0,4500,1,0,1780,0,0,860
1344,0,0,0,0,0,1626,0,0,0,0,0,0,0,0,0,3.0,5,0,0,0,1.5,2000,0,0,0,1509,0,0,0,47.7053,0,0,0,0,0,0,8,0,0,1909,1,0,5167,1,0,3230,0,0,1230
19532,0,0,0,0,0,7450,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,2.0,1590,0,1,0,1490,0,0,0,47.3819,0,0,0,0,0,0,7,0,0,1986,0,0,7617,1,0,1590,0,0,0
8206,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,1.0,3,0,0,0,2.0,1752,1,0,0,1800,0,0,0,47.3755,0,0,0,0,0,0,8,0,0,2005,0,0,14626,0,0,1752,0,0,0
1240,0,0,0,0,0,6453,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,2790,0,0,0,2450,0,0,0,47.6085,0,0,0,0,0,0,9,0,0,1999,0,0,5423,1,0,2790,0,0,0
7345,0,0,0,0,0,18778,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,1676,0,0,0,1410,0,0,0,47.6521,0,0,0,0,0,0,7,0,0,1997,0,0,18778,1,0,1676,0,0,0
14506,0,0,0,0,0,12884,0,0,0,0,0,0,0,0,0,1.0,5,0,0,0,1.5,1670,0,0,0,3170,0,0,0,47.7555,0,0,0,0,0,0,7,0,0,1930,0,0,65340,1,0,2170,0,0,500
17379,0,0,0,0,0,5535,0,0,0,0,0,0,0,0,0,2.0,3,0,0,0,1.0,870,0,0,0,1310,0,0,0,47.6881,0,0,0,0,0,0,7,0,0,1940,0,0,5289,1,0,1580,0,0,710
18757,0,0,0,0,0,3672,0,0,0,0,0,0,0,1,0,1.5,3,0,0,0,1.0,1350,0,0,0,1570,0,0,0,47.6453,0,0,0,0,0,0,7,0,0,1910,0,0,4000,1,0,1830,0,0,480
8989,0,0,0,0,0,3924,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,1590,0,0,0,1940,0,0,0,47.61,0,0,0,0,0,0,7,0,0,1991,0,0,4094,1,0,1590,0,0,0
12559,0,0,0,0,0,5750,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.5,1450,1,0,0,1700,0,0,0,47.5643,0,0,0,0,0,0,7,0,0,1925,0,0,5750,0,0,1700,0,0,250
1820,0,0,0,0,0,7200,0,0,0,0,0,0,0,0,0,1.0,2,0,0,0,1.0,1180,0,0,0,1070,0,0,0,47.7477,0,0,0,0,0,0,6,0,0,1949,1,0,6552,1,0,1180,0,0,0
18589,0,0,0,0,0,8440,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,2470,0,0,0,2450,0,0,0,47.6694,0,0,0,0,0,0,9,0,0,1988,0,0,10321,1,0,2470,0,0,0
13837,0,0,0,0,0,10878,0,0,0,0,0,0,0,0,0,2.25,5,0,0,0,1.0,1510,0,0,0,1760,0,0,0,47.5249,0,0,0,0,0,0,7,0,0,1959,0,0,10010,1,0,3020,0,0,1510
4962,0,0,0,0,0,8621,0,0,0,0,0,0,0,0,0,2.25,3,0,0,0,2.0,1800,0,0,0,1630,0,0,0,47.7293,0,0,0,0,0,0,8,0,0,1983,0,0,6680,1,0,1800,0,0,0
18879,0,0,0,0,0,7700,0,0,0,0,0,0,0,0,0,1.75,4,0,0,0,1.0,1390,0,0,0,2080,0,0,0,47.6976,0,0,0,0,0,0,8,0,1,1977,0,0,7700,1,0,1810,0,0,420
2032,0,0,0,0,0,7635,0,0,0,0,0,0,0,0,0,2.0,2,0,0,0,1.0,1190,0,0,0,1190,0,0,0,47.5113,0,0,0,0,0,0,6,0,0,1939,0,0,7570,1,0,1190,0,0,0
4730,0,0,0,0,0,7249,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,1.0,1960,0,0,0,1802,0,0,0,47.7203,0,0,0,0,0,0,8,0,0,1978,0,0,10032,1,0,3260,0,0,1300
19451,0,0,0,0,0,7551,0,0,0,0,0,0,0,0,0,2.5,3,1,0,0,1.0,1080,0,0,0,1720,0,0,0,47.4267,0,0,0,0,0,0,7,0,0,1981,0,0,8720,1,0,1520,0,0,440
7963,0,0,0,0,0,8165,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,1.0,1700,0,0,0,2460,0,0,0,47.7695,0,0,0,0,0,0,8,0,0,1971,0,0,8190,1,0,2800,0,0,1100
4268,0,0,0,0,0,20008,0,0,0,0,0,0,0,0,0,3.25,4,0,0,0,1.0,3300,0,0,0,4020,0,0,0,47.6344,2005,0,1,0,0,0,10,0,0,28,0,1,20734,0,0,4140,0,0,840
12755,0,0,0,0,0,4920,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.0,1260,0,0,0,1360,0,0,0,47.5339,0,0,0,0,0,0,8,0,0,1957,0,0,5043,1,0,2520,0,0,1260
11208,0,0,0,0,0,9704,0,0,0,0,0,0,0,0,0,1.75,3,0,0,0,1.0,1340,1,0,0,2090,0,0,0,47.7268,0,0,0,0,0,0,7,0,0,1985,0,0,13241,0,0,1340,0,0,0
9086,0,0,0,0,0,52707,1,0,0,0,0,0,0,0,0,2.5,4,0,0,0,1.0,1210,0,0,0,2270,0,0,0,47.4039,0,0,0,0,0,0,7,0,0,1975,0,0,213008,1,0,2210,0,0,1000
2240,0,0,0,0,0,9582,0,0,0,0,0,0,0,0,0,1.5,3,0,0,0,1.0,1460,0,0,0,1420,0,0,0,47.4275,0,0,0,0,0,0,7,0,0,1952,0,0,9908,1,0,1460,0,0,0
4483,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,2.0,3280,0,0,0,2600,0,0,0,47.6802,0,0,0,0,0,0,7,0,0,2004,0,0,5876,1,0,3280,0,0,0
18179,0,0,0,0,0,131116,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,1.0,1400,0,0,0,2440,0,0,0,47.54,0,0,0,0,0,0,7,0,0,1981,0,0,118666,1,0,2600,0,0,1200
17872,0,0,0,0,0,9425,0,0,0,0,0,0,0,0,0,2.5,5,0,0,0,1.5,3670,0,0,0,2340,0,0,0,47.6654,0,0,0,0,0,0,8,0,0,1973,0,0,8960,1,0,3670,0,0,0
10799,0,0,0,0,0,19334,0,0,0,0,0,0,0,0,0,2.0,4,0,0,1,2.0,2370,0,0,0,2110,0,0,0,47.2831,0,0,0,0,0,0,8,0,0,1978,0,0,76665,1,0,2370,0,0,0
14339,0,0,0,0,0,5205,0,0,0,0,0,0,0,0,0,2.5,3,0,0,0,2.0,2230,0,0,0,2190,0,0,0,47.5347,0,0,0,0,0,0,8,0,0,2000,0,0,5348,1,0,2230,0,0,0
18929,0,0,0,0,0,41241,0,0,0,0,0,0,0,0,0,2.5,4,0,0,0,1.0,1770,0,0,0,2920,0,0,0,47.461,0,0,0,0,0,0,8,0,0,1993,0,0,35150,1,0,3370,0,0,1600
14419,0,0,0,0,0,26319,0,0,0,0,0,0,0,0,0,4.25,4,0,0,0,2.0,5020,0,0,0,4930,0,0,0,47.6008,0,0,0,0,0,0,12,0,0,1998,0,0,26319,1,0,5020,0,0,0
