,sqft_basement,view_qual,yr_renovated,zipcode_98040,space_above,see_sea,bathrooms,space_int_15,zipcode_98006,bedrooms,lat,zipcode_98039,zipcode_98112,grade,interior_space,zipcode_98004,floors
2678,0,0,0,0,1890,0,2.75,1800,0,3,47.6102,0,0,9,1890,0,2.0
9454,0,0,0,0,1680,0,2.5,1680,0,4,47.3867,0,0,7,1680,0,2.0
17882,0,0,0,0,1650,0,1.0,2240,0,4,47.6366,0,0,7,1650,0,1.0
2956,960,0,0,0,2110,0,2.25,3130,1,3,47.5522,0,0,10,3070,0,2.0
7824,500,0,0,0,920,0,1.0,1420,0,2,47.6864,0,0,7,1420,0,1.0
6429,0,0,2005,0,1850,0,1.75,2660,0,3,47.4837,0,0,6,1850,0,2.0
13509,0,0,0,0,2170,0,2.75,1170,0,4,47.7484,0,0,8,2170,0,2.0
17268,750,0,0,0,1090,0,1.75,1840,0,4,47.4002,0,0,7,1840,0,1.0
11253,0,0,0,0,4500,0,3.5,4670,0,3,47.3043,0,0,10,4500,0,2.0
4234,960,0,0,1,1310,0,2.5,2810,0,4,47.5416,0,0,9,2270,0,1.0
10886,0,0,0,0,2250,0,2.5,2180,0,3,47.3667,0,0,8,2250,0,2.0
3095,0,0,0,0,1080,0,1.0,1380,0,3,47.5515,0,0,6,1080,0,1.0
11830,800,0,0,0,1140,0,2.0,1940,0,3,47.774,0,0,7,1940,0,1.0
2860,0,0,0,0,4030,0,3.25,3470,0,4,47.6617,0,0,9,4030,0,2.0
20473,450,0,0,0,2150,0,3.25,2510,0,4,47.5402,0,0,8,2600,0,2.0
19643,0,0,0,0,3700,0,2.5,3050,0,4,47.7473,0,0,9,3700,0,2.0
20030,0,0,0,0,2311,0,2.5,2458,0,4,47.3276,0,0,9,2311,0,2.0
2140,0,4,0,0,2500,1,2.0,1880,0,5,47.5883,0,0,8,2500,0,2.0
135,0,0,0,0,1320,0,1.75,1550,0,3,47.3257,0,0,7,1320,0,1.0
12597,0,0,0,0,1870,0,2.25,1870,0,4,47.3657,0,0,7,1870,0,2.0
15523,0,0,0,0,1090,0,1.75,1160,0,2,47.3794,0,0,8,1090,0,1.0
4853,350,0,0,0,1750,0,2.25,1800,0,4,47.6359,0,1,8,2100,0,1.5
20170,0,0,0,0,3430,0,2.5,3580,0,4,47.7694,0,0,8,3430,0,2.0
15811,0,0,0,0,1430,0,2.0,1860,0,5,47.5192,0,0,6,1430,0,1.5
14784,0,0,0,0,1570,0,2.25,1680,0,3,47.3258,0,0,8,1570,0,2.0
5651,0,0,0,0,1000,0,1.0,1090,0,3,47.6834,0,0,7,1000,0,1.0
8348,900,0,0,0,1610,0,2.5,2030,0,4,47.3715,0,0,8,2510,0,1.0
19748,0,0,0,0,3170,0,2.5,1580,0,4,47.5187,0,0,9,3170,0,2.0
14801,0,0,0,0,1500,0,2.25,1500,0,3,47.6534,0,0,8,1500,0,3.0
17768,0,0,0,0,2040,0,2.5,1720,0,4,47.432,0,0,7,2040,0,2.0
14243,100,0,0,0,820,0,1.75,1620,0,3,47.6386,0,0,6,920,0,1.0
13311,880,0,0,0,880,0,1.75,1500,0,4,47.6889,0,0,7,1760,0,1.0
6601,0,0,0,0,1280,0,1.75,1440,0,3,47.4755,0,0,7,1280,0,1.0
12068,940,0,0,0,1030,0,2.0,1650,0,4,47.6873,0,0,8,1970,0,1.0
19672,800,3,0,0,2070,0,3.5,1770,0,4,47.5009,0,0,9,2870,0,2.0
1326,370,0,0,0,1440,0,3.5,1480,0,3,47.607,0,0,8,1810,0,2.0
15536,0,0,0,0,800,0,1.0,1010,0,2,47.5359,0,0,7,800,0,1.0
9330,810,0,0,0,2390,0,3.25,1830,0,4,47.664,0,0,9,3200,0,2.0
21069,0,0,0,0,2640,0,2.5,2370,0,4,47.371,0,0,8,2640,0,2.0
13741,1990,4,0,0,1530,0,1.75,2140,0,3,47.5837,0,0,8,3520,0,1.0
20866,0,0,0,0,2620,0,3.0,1680,0,5,47.6804,0,0,10,2620,0,2.0
10305,470,0,0,0,1370,0,2.25,1870,0,3,47.3144,0,0,8,1840,0,1.0
15637,420,2,0,0,1810,0,2.25,2840,0,4,47.6464,0,0,8,2230,0,1.5
14598,0,0,0,0,3310,0,3.25,2670,0,3,47.5558,0,0,9,3310,0,2.0
16676,0,0,0,0,1530,0,1.0,1310,0,3,47.6108,0,0,8,1530,0,2.0
1993,0,0,0,0,1230,0,1.0,1380,0,3,47.6829,0,0,7,1230,0,1.0
14633,200,0,0,0,830,0,1.0,1830,0,3,47.6813,0,0,7,1030,0,1.0
10789,670,0,0,0,1040,0,2.25,1780,0,4,47.719,0,0,7,1710,0,1.0
16242,630,0,0,0,1430,0,3.0,2250,0,4,47.321,0,0,8,2060,0,1.0
18444,290,0,0,0,1110,0,1.75,1380,0,2,47.5478,0,0,8,1400,0,2.0
11037,0,0,0,0,2660,0,2.5,3290,0,4,47.5894,0,0,9,2660,1,2.0
2185,1010,1,0,0,1860,0,2.75,2430,0,4,47.7425,0,0,8,2870,0,1.0
10915,920,2,0,0,1500,0,1.5,1620,0,5,47.208,0,0,8,2420,0,1.0
4812,0,0,0,0,900,0,1.0,1060,0,2,47.6918,0,0,6,900,0,1.0
20002,230,0,0,0,960,0,2.25,1190,0,3,47.677,0,0,7,1190,0,2.0
19836,0,0,0,0,2437,0,2.5,2437,0,3,47.3517,0,0,7,2437,0,2.0
15516,0,1,0,0,1560,0,1.0,2620,0,2,47.7006,0,0,7,1560,0,1.5
14345,0,0,0,0,730,0,1.0,1020,0,1,47.5939,0,0,7,730,0,1.0
19888,0,0,0,0,2150,0,2.5,1640,0,2,47.7094,0,0,8,2150,0,1.0
11733,0,0,0,0,720,0,1.0,1000,0,2,47.5245,0,0,6,720,0,1.0
17484,0,0,0,0,1150,0,1.0,1160,0,2,47.5729,0,0,6,1150,0,1.0
10254,0,0,0,0,830,0,1.0,1160,0,2,47.3813,0,0,6,830,0,1.0
11512,0,0,0,0,1610,0,2.5,1680,0,3,47.3658,0,0,7,1610,0,2.0
19489,610,0,0,0,850,0,1.75,2050,0,2,47.6928,0,0,7,1460,0,1.0
10868,0,0,0,0,2150,0,2.5,1940,0,4,47.5109,0,0,8,2150,0,2.0
18474,0,0,0,0,1100,0,1.0,1110,0,2,47.6361,0,0,7,1100,0,1.0
15600,700,0,0,0,2460,0,3.25,2900,0,4,47.5153,0,0,9,3160,0,2.0
1336,0,0,0,0,1290,0,1.75,2020,0,3,47.5873,0,0,7,1290,0,1.0
7636,0,0,0,0,780,0,0.75,1750,0,1,47.4396,0,0,5,780,0,1.0
5825,0,0,0,0,2600,0,2.25,2200,0,5,47.2961,0,0,8,2600,0,1.5
5141,0,0,0,0,2130,0,2.5,1670,0,3,47.3655,0,0,7,2130,0,2.0
5991,600,0,0,0,1830,0,1.75,1610,0,3,47.674,0,0,7,2430,0,1.5
18102,0,0,0,0,1040,0,1.0,1440,0,3,47.5122,0,0,7,1040,0,1.0
3955,0,0,0,0,1000,0,1.0,1490,0,3,47.4829,0,0,7,1000,0,1.0
10248,0,0,0,0,2380,0,1.75,2320,0,3,47.3143,0,0,8,2380,0,1.5
6210,1210,0,0,0,1450,0,2.5,1870,0,4,47.4558,0,0,7,2660,0,1.0
10981,0,0,0,0,4400,0,3.25,4440,0,4,47.5868,0,0,11,4400,0,2.0
18785,0,0,0,0,2180,0,2.5,2880,0,3,47.722,0,0,9,2180,0,2.0
1340,0,0,0,0,1300,0,1.75,1520,0,3,47.7321,0,0,7,1300,0,1.0
4540,0,0,0,0,3650,0,2.0,1870,0,3,47.3627,0,0,7,3650,0,2.0
3069,0,0,0,0,2190,0,1.75,1610,0,3,47.3063,0,0,7,2190,0,1.5
18407,0,4,0,0,1450,0,1.0,2390,0,2,47.63,0,0,7,1450,0,1.0
14018,680,0,0,0,910,0,2.0,1590,0,2,47.459,0,0,7,1590,0,1.0
10716,300,0,0,0,790,0,1.0,1050,0,3,47.5343,0,0,6,1090,0,1.0
15477,0,0,0,0,2580,0,2.5,2580,0,3,47.6616,0,0,9,2580,0,2.0
487,0,0,0,0,890,0,2.0,1860,0,2,47.5158,0,0,6,890,0,1.0
8761,300,0,0,0,1652,0,1.5,1400,0,3,47.3715,0,0,7,1952,0,1.0
2547,0,0,0,0,3230,0,3.25,2670,0,3,47.5558,0,0,9,3230,0,2.0
17629,0,0,0,0,3330,0,2.75,2390,0,4,47.6821,0,0,10,3330,0,2.0
16433,280,0,0,0,970,0,1.0,1830,0,3,47.6757,0,0,6,1250,0,1.5
17006,280,0,0,0,1340,0,1.75,2076,0,3,47.3321,0,0,8,1620,0,1.0
14176,0,0,0,0,2300,0,3.5,2170,0,3,47.7122,0,0,8,2300,0,1.0
10499,330,0,0,0,2700,0,3.25,1890,0,4,47.6394,0,1,9,3030,0,1.5
14921,460,2,0,0,1600,0,2.25,1870,0,3,47.2758,0,0,8,2060,0,1.0
18231,0,0,0,0,1330,0,1.5,1420,0,3,47.3675,0,0,7,1330,0,1.0
7056,0,0,0,0,1980,0,2.5,2550,0,4,47.3913,0,0,8,1980,0,2.0
8622,0,0,0,0,740,0,1.0,980,0,2,47.506,0,0,6,740,0,1.0
18977,0,0,0,0,3220,0,2.25,2120,0,4,47.3112,0,0,8,3220,0,2.0
12547,380,0,0,0,1010,0,1.0,1590,0,2,47.6422,0,0,7,1390,0,1.0
11047,640,0,0,0,1700,0,2.25,1890,0,4,47.6202,0,0,8,2340,0,1.0
14866,0,0,0,0,3002,0,2.5,2566,0,4,47.4231,0,0,8,3002,0,2.0
10278,0,0,0,0,4120,0,3.0,4390,0,4,47.5985,0,0,11,4120,0,2.0
18684,1070,0,0,0,1550,0,2.25,1650,0,4,47.4564,0,0,7,2620,0,1.0
13199,0,0,0,0,3390,0,2.0,3950,0,4,47.7222,0,0,10,3390,0,2.0
1482,0,0,0,0,2490,0,2.5,2450,0,3,47.6442,0,0,8,2490,0,2.0
18490,0,1,0,0,1790,0,1.5,1960,0,3,47.5768,0,0,7,1790,0,1.5
12890,0,0,0,0,1330,0,1.5,1940,0,3,47.7167,0,0,7,1330,0,1.0
12940,0,0,0,0,2040,0,2.5,2040,0,4,47.7399,0,0,7,2040,0,2.0
10047,0,0,0,0,710,0,1.0,960,0,2,47.5535,0,0,6,710,0,1.0
5759,0,0,0,0,2150,0,2.5,2150,0,3,47.6191,0,0,8,2150,0,2.0
10500,0,0,0,0,1630,0,2.25,1690,0,3,47.6785,0,0,7,1630,0,2.0
13563,0,0,0,0,2970,0,2.5,3940,0,4,47.6134,0,0,9,2970,0,2.0
6466,0,0,0,0,1480,0,1.0,1510,0,3,47.5378,0,0,6,1480,0,2.5
5878,0,0,0,0,2310,0,2.5,2500,0,4,47.6299,0,0,9,2310,0,2.0
11107,0,0,0,0,1940,0,3.0,1310,0,4,47.7381,0,0,7,1940,0,1.0
15454,0,0,0,0,1690,0,1.5,1570,0,3,47.7018,0,0,7,1690,0,1.0
16185,0,0,0,0,2650,0,2.75,3030,0,3,47.768,0,0,9,2650,0,1.0
14809,770,0,0,0,1510,0,2.5,2140,0,4,47.7054,0,0,7,2280,0,1.5
14965,560,0,0,0,1160,0,2.0,1620,0,3,47.7368,0,0,7,1720,0,1.0
18783,420,3,0,0,880,0,1.75,2440,0,3,47.6071,0,0,8,1300,0,1.0
13331,150,0,0,0,1120,0,1.0,1220,0,3,47.5293,0,0,7,1270,0,1.0
6227,0,0,0,0,1360,0,1.5,1180,0,4,47.3168,0,0,7,1360,0,1.0
19961,710,0,0,0,3230,0,4.75,1910,0,5,47.6232,0,0,10,3940,1,2.0
12952,800,0,0,0,1150,0,1.75,2560,0,3,47.7685,0,0,7,1950,0,1.0
1317,0,0,0,0,2100,0,2.0,1280,0,4,47.6115,0,0,7,2100,0,1.0
21064,0,0,0,0,3360,0,2.75,3360,0,5,47.7757,0,0,9,3360,0,2.0
457,200,3,0,0,1770,1,3.0,2280,0,3,47.3844,0,0,9,1970,0,2.0
8549,0,0,0,0,1440,0,1.75,1990,0,3,47.7163,0,0,8,1440,0,1.0
8446,1050,0,0,0,1180,0,2.5,1470,0,4,47.6305,0,0,7,2230,0,1.0
6305,0,0,2005,0,2000,0,2.5,2000,0,3,47.4733,0,0,7,2000,0,2.0
19572,560,0,0,0,840,0,2.0,1400,0,3,47.5926,0,0,7,1400,0,1.0
19670,1300,0,0,0,3590,0,3.5,4590,0,5,47.7338,0,0,9,4890,0,2.0
21269,1000,0,0,0,1410,0,2.75,1590,0,5,47.5298,0,0,7,2410,0,1.0
12192,0,0,0,0,1300,0,1.75,1400,0,3,47.3448,0,0,7,1300,0,1.0
10136,0,0,0,0,1070,0,1.0,1360,0,2,47.697,0,0,7,1070,0,1.0
18039,0,0,0,0,2100,0,2.5,2130,0,4,47.1951,0,0,7,2100,0,2.0
6163,0,0,0,0,2680,0,2.25,2980,0,4,47.4613,0,0,8,2680,0,2.0
2533,0,0,0,0,3690,0,3.0,3430,0,4,47.5937,0,0,10,3690,0,2.0
6407,580,0,0,0,880,0,1.0,1530,0,3,47.7009,0,0,6,1460,0,1.0
12056,0,0,0,0,1010,0,1.0,960,0,3,47.5746,0,0,6,1010,0,1.0
12473,430,0,0,0,1100,0,1.75,1780,0,3,47.6949,0,0,7,1530,0,1.0
15968,0,0,0,0,1340,0,2.25,1470,0,3,47.3563,0,0,7,1340,0,2.0
10226,0,0,0,0,1420,0,1.5,1200,0,3,47.3076,0,0,6,1420,0,1.0
15941,1150,0,0,0,1250,0,1.75,1960,0,4,47.4631,0,0,7,2400,0,1.0
2343,1300,0,0,0,1350,0,2.5,2160,0,5,47.7482,0,0,7,2650,0,1.0
5543,0,0,0,0,2690,0,2.75,2640,0,4,47.1896,0,0,8,2690,0,2.0
6693,1250,0,0,0,1350,0,2.75,2260,0,3,47.695,0,0,7,2600,0,1.0
3017,830,0,0,0,1280,0,1.75,1810,0,3,47.7219,0,0,8,2110,0,1.0
10208,340,0,0,0,1050,0,1.0,1810,0,4,47.6596,0,0,7,1390,0,1.0
4196,1020,0,0,0,1070,0,1.75,1310,0,4,47.6715,0,0,8,2090,0,1.0
8187,0,2,0,0,1260,0,1.0,2500,0,3,47.5442,0,0,7,1260,0,1.5
15974,0,0,0,0,1920,0,2.25,1840,0,4,47.4315,0,0,7,1920,0,2.0
6736,0,0,0,0,3570,0,2.5,3510,0,3,47.4782,0,0,9,3570,0,2.0
11532,1410,0,0,0,1520,0,2.75,3070,1,5,47.5576,0,0,9,2930,0,1.0
12235,0,0,0,0,3720,0,2.5,3515,0,4,47.6085,0,0,10,3720,0,2.0
18951,800,0,0,0,1450,0,1.75,1950,0,4,47.5235,0,0,8,2250,0,1.0
18128,190,0,0,0,1090,0,3.25,1280,0,3,47.7032,0,0,8,1280,0,2.0
6600,1060,0,0,0,1060,0,1.75,1540,0,4,47.6019,0,0,7,2120,0,1.0
7922,0,0,0,0,1160,0,1.0,1160,0,3,47.7427,0,0,7,1160,0,1.0
13354,170,0,0,0,740,0,1.0,2090,0,3,47.7746,0,0,6,910,0,1.0
11933,0,0,0,0,1800,0,2.5,1800,0,4,47.5998,0,0,8,1800,0,2.0
15482,3500,4,0,0,3500,1,3.25,4913,0,4,47.5928,0,0,12,7000,0,1.0
5812,800,0,0,0,1330,0,2.0,2010,0,3,47.6746,0,0,7,2130,0,1.5
15546,430,0,0,0,900,0,2.25,1380,0,3,47.5102,0,0,7,1330,0,1.0
4674,920,4,0,0,2520,0,3.25,2350,0,4,47.5727,0,0,10,3440,0,2.0
547,350,0,0,0,720,0,2.0,1070,0,2,47.5213,0,0,9,1070,0,2.0
7739,720,0,0,0,1220,0,1.5,1830,0,5,47.6853,0,0,6,1940,0,1.5
6978,820,0,0,0,1290,0,2.75,1980,0,4,47.4513,0,0,7,2110,0,1.0
9070,900,0,0,0,1050,0,1.75,1660,0,5,47.3381,0,0,7,1950,0,1.0
6437,0,0,0,0,920,0,1.0,1160,0,3,47.3623,0,0,7,920,0,1.0
12036,0,0,0,0,1904,0,2.5,1560,0,4,47.3107,0,0,7,1904,0,2.0
5735,0,0,0,0,2100,0,2.5,1820,0,3,47.5983,0,0,9,2100,1,2.0
19236,0,0,0,0,3990,0,3.25,3450,0,4,47.6177,1,0,11,3990,0,2.0
14751,580,0,0,0,1900,0,2.25,2640,0,4,47.6388,0,0,8,2480,0,1.0
20349,0,0,0,0,3510,0,2.75,3550,0,4,47.4827,0,0,9,3510,0,2.0
21015,0,0,0,0,1150,0,2.25,1150,0,2,47.5323,0,0,7,1150,0,2.0
16047,0,0,0,0,1700,0,1.75,1830,0,3,47.2623,0,0,7,1700,0,2.0
15324,650,0,1992,0,2080,0,2.75,2260,0,5,47.5951,0,0,7,2730,0,1.0
3400,0,0,0,0,2360,0,2.5,2850,0,4,47.7661,0,0,8,2360,0,2.0
20314,0,0,0,0,1660,0,2.5,1544,0,4,47.259,0,0,7,1660,0,2.0
790,330,0,0,0,1400,0,1.75,1830,0,3,47.6792,0,0,7,1730,0,1.0
12961,1290,2,0,0,1290,0,1.75,1970,0,4,47.5067,0,0,8,2580,0,1.0
10166,840,0,0,0,1220,0,2.5,1760,0,4,47.7251,0,0,7,2060,0,1.0
19366,0,0,0,0,2390,0,2.5,2640,0,3,47.7446,0,0,9,2390,0,2.0
14200,0,0,0,0,1500,0,1.75,1820,0,3,47.6976,0,0,7,1500,0,1.0
5286,670,0,0,0,1830,0,2.5,2500,0,4,47.3137,0,0,8,2500,0,1.0
5870,0,0,0,0,1140,0,1.0,1510,0,3,47.6012,0,0,7,1140,0,2.0
9716,0,0,0,0,1150,0,1.0,1220,0,4,47.6806,0,0,7,1150,0,1.5
522,1010,0,0,0,1520,0,3.0,2290,0,5,47.7546,0,0,8,2530,0,1.0
4605,0,0,0,0,2580,0,2.5,3030,0,4,47.6895,0,0,9,2580,0,2.0
9735,0,0,0,0,1240,0,1.75,1570,0,3,47.4728,0,0,7,1240,0,1.0
5089,0,0,0,0,1440,0,1.0,1980,0,2,47.7223,0,0,7,1440,0,1.5
14285,0,0,0,0,1360,0,1.5,1440,1,3,47.5697,0,0,7,1360,0,1.0
3507,0,0,0,0,1120,0,1.0,1540,0,2,47.3735,0,0,6,1120,0,1.0
15249,300,0,0,0,760,0,1.0,1310,0,3,47.5116,0,0,6,1060,0,1.0
2565,1380,4,0,0,2520,0,3.0,3410,1,4,47.5605,0,0,10,3900,0,1.0
7127,1220,3,0,0,3650,0,3.5,3220,0,5,47.5832,0,0,10,4870,0,2.5
18560,200,0,0,0,900,0,2.25,1230,0,2,47.6199,0,0,8,1100,0,2.0
20394,0,0,0,0,1420,0,2.25,1350,0,3,47.6801,0,0,8,1420,0,3.0
17980,1560,3,1979,1,2540,0,3.75,3880,0,4,47.5648,0,0,11,4100,0,1.5
5898,0,0,0,0,1250,0,1.0,1040,0,3,47.5065,0,0,7,1250,0,1.0
17787,0,0,0,0,2860,0,2.5,1440,0,3,47.661,0,0,8,2860,0,2.0
1293,250,0,0,0,880,0,1.0,2190,0,3,47.6973,0,0,7,1130,0,1.0
6342,960,0,0,0,1680,0,2.5,2260,0,3,47.441,0,0,8,2640,0,2.0
11843,0,0,0,0,3820,0,3.25,2440,0,4,47.5837,0,0,10,3820,1,2.0
1694,0,0,0,0,1782,0,2.5,1550,0,3,47.7114,0,0,7,1782,0,3.0
7430,0,0,0,0,1840,0,2.5,2120,0,4,47.6662,0,0,9,1840,0,2.0
19042,780,0,0,0,980,0,2.0,1760,0,3,47.6388,0,0,7,1760,0,1.0
466,0,0,0,0,1480,0,1.75,1480,0,3,47.7311,0,0,7,1480,0,1.0
11484,0,0,0,0,1520,0,1.5,1440,0,2,47.7131,0,0,7,1520,0,1.0
1868,850,0,0,0,1340,0,2.25,1560,0,4,47.7367,0,0,7,2190,0,1.0
11662,0,0,0,0,2640,0,2.75,2980,0,4,47.6481,0,0,10,2640,0,2.0
8581,0,0,0,0,2610,0,2.5,2320,0,4,47.7717,0,0,8,2610,0,2.0
18530,0,0,0,0,1470,0,2.5,1650,0,3,47.6816,0,0,7,1470,0,2.0
11054,0,0,0,0,2260,0,2.5,2260,0,4,47.3642,0,0,8,2260,0,2.0
2207,0,0,0,0,1460,0,2.0,1630,0,3,47.359,0,0,7,1460,0,1.0
9825,0,0,0,0,1880,0,2.5,1760,0,4,47.3584,0,0,7,1880,0,2.0
18032,0,0,0,0,1000,0,1.0,1490,0,3,47.2151,0,0,6,1000,0,1.0
8982,0,0,0,0,1220,0,1.5,1880,0,3,47.5038,0,0,7,1220,0,1.5
7601,1450,0,0,0,1560,0,2.75,2110,0,4,47.7336,0,0,8,3010,0,1.0
8358,0,0,0,0,910,0,1.0,1160,0,2,47.6772,0,0,7,910,0,1.0
8775,160,0,0,0,1200,0,1.0,1540,0,2,47.6372,0,0,7,1360,0,1.0
2761,0,0,0,0,3950,0,3.5,3110,0,4,47.5945,0,0,10,3950,0,2.0
11278,0,0,2002,0,3550,0,1.75,3000,0,4,47.6236,1,0,9,3550,0,2.0
15017,680,2,0,0,990,0,1.75,2140,0,3,47.5898,0,0,7,1670,0,1.0
5529,0,0,0,0,1420,0,2.5,1420,0,3,47.7027,0,0,7,1420,0,3.0
1027,0,0,0,0,1300,0,1.0,1330,0,4,47.7612,0,0,7,1300,0,1.5
17759,810,3,0,0,990,0,1.75,1940,0,2,47.4828,0,0,7,1800,0,1.0
16019,0,0,0,0,1820,0,1.75,2570,0,3,47.4616,0,0,6,1820,0,1.0
10934,340,0,0,0,1410,0,2.0,1720,0,3,47.7583,0,0,8,1750,0,1.0
3093,0,0,0,0,2060,0,2.5,2480,0,3,47.3045,0,0,9,2060,0,2.0
8819,0,0,0,0,2440,0,2.0,1640,0,5,47.6242,0,1,8,2440,0,2.0
6096,0,0,0,0,3160,0,2.5,2500,0,4,47.2582,0,0,9,3160,0,2.0
17864,0,2,0,0,1150,0,1.0,1390,0,3,47.5663,0,0,7,1150,0,1.0
2642,0,0,0,0,910,0,1.0,1470,0,3,47.2741,0,0,7,910,0,1.0
5185,0,0,0,0,900,0,1.0,1420,0,2,47.542,0,0,6,900,0,1.0
5708,0,0,0,0,2810,0,2.5,2640,0,4,47.1895,0,0,8,2810,0,2.0
6604,900,0,0,0,2030,0,1.75,2740,0,3,47.7443,0,0,9,2930,0,1.0
432,690,0,0,0,1920,0,2.5,1810,0,4,47.6636,0,0,8,2610,0,1.5
3860,0,0,0,0,2250,0,2.5,2340,1,4,47.5715,0,0,8,2250,0,2.0
5510,0,0,0,0,1160,0,1.0,1160,0,3,47.7429,0,0,7,1160,0,1.0
4810,0,0,0,0,940,0,1.0,1900,0,2,47.5445,0,0,6,940,0,1.0
9380,0,0,0,0,1280,0,3.0,1300,0,3,47.6569,0,0,8,1280,0,3.0
6725,390,0,0,0,1590,0,2.0,1760,0,3,47.6847,0,0,8,1980,0,1.5
17407,1630,0,0,0,2260,0,3.25,3450,0,5,47.6312,0,0,10,3890,1,1.0
1898,0,0,0,0,980,0,1.0,1470,0,3,47.3737,0,0,7,980,0,1.0
9313,0,0,0,0,3180,0,3.0,3110,0,4,47.6371,0,0,9,3180,0,2.0
527,0,3,0,0,6050,0,5.0,4210,0,6,47.6033,0,0,11,6050,0,2.0
11076,0,0,0,0,3680,0,2.25,2340,0,4,47.3219,0,0,9,3680,0,2.0
7805,0,0,0,0,1730,0,2.5,1730,0,3,47.5668,0,0,8,1730,0,2.0
8594,640,0,0,0,2120,0,2.0,2550,0,4,47.3818,0,0,9,2760,0,1.0
20989,880,0,0,0,2150,0,3.25,2020,0,5,47.553,0,0,8,3030,0,2.0
9312,0,0,1975,0,1620,0,1.75,2190,0,3,47.2875,0,0,7,1620,0,2.0
14688,0,0,1997,0,2700,0,3.5,3210,0,4,47.333,0,0,8,2700,0,1.5
15584,0,1,0,0,1290,0,2.0,1960,0,3,47.5181,0,0,6,1290,0,1.0
7992,0,0,0,0,780,0,1.0,1150,0,1,47.5424,0,0,5,780,0,1.0
4256,960,0,0,0,1500,0,2.5,2210,0,4,47.3081,0,0,8,2460,0,1.0
14563,760,0,0,0,2233,0,1.5,2060,0,4,47.4692,0,0,7,2993,0,2.0
11726,0,0,0,0,1610,0,1.75,1230,0,3,47.7137,0,0,7,1610,0,1.0
19346,0,0,0,0,960,0,1.5,1160,0,3,47.3018,0,0,7,960,0,1.0
9326,0,0,0,0,2900,0,2.5,2910,1,5,47.5442,0,0,9,2900,0,2.0
9943,1110,2,0,0,1220,0,1.75,2560,0,2,47.4899,0,0,7,2330,0,1.0
10261,0,0,0,0,1420,0,1.0,1530,0,3,47.5969,0,0,7,1420,0,1.0
13656,0,0,0,0,2300,0,2.75,2420,0,3,47.5216,0,0,8,2300,0,2.0
17968,710,0,0,0,1680,0,3.0,1820,0,3,47.3532,0,0,8,2390,0,2.0
11261,0,0,0,1,1670,0,1.75,1900,0,3,47.5754,0,0,8,1670,0,1.0
17799,930,2,0,0,1310,0,2.5,1780,0,4,47.338,0,0,7,2240,0,1.0
1473,150,0,0,0,1560,0,1.0,1240,0,3,47.6861,0,0,7,1710,0,1.5
9431,270,0,0,0,780,0,1.0,1340,0,2,47.7598,0,0,6,1050,0,1.0
12676,900,0,0,0,1640,0,2.5,2820,1,4,47.5609,0,0,8,2540,0,1.0
16724,0,0,0,0,1980,0,2.5,2610,0,3,47.7433,0,0,8,1980,0,2.0
1721,0,0,0,0,1630,0,2.5,1700,0,3,47.7574,0,0,8,1630,0,2.0
12393,0,0,0,0,2670,0,1.5,2420,0,4,47.2659,0,0,8,2670,0,2.0
16906,0,0,0,0,1370,0,1.0,1330,0,2,47.4224,0,0,6,1370,0,1.0
10056,1280,0,0,0,1280,0,2.0,1830,0,4,47.7169,0,0,8,2560,0,1.0
18056,740,0,0,0,1700,0,2.5,2020,0,4,47.6472,0,0,8,2440,0,2.0
20022,480,0,0,0,1000,0,2.0,1480,0,3,47.5492,0,0,8,1480,0,2.0
4187,200,0,0,0,870,0,1.0,1270,0,4,47.564,0,0,6,1070,0,1.0
5730,0,0,0,0,950,0,1.0,1690,0,2,47.7494,0,0,5,950,0,1.0
11654,0,0,0,0,1310,0,1.0,1120,0,3,47.5301,0,0,7,1310,0,1.0
8036,0,0,0,0,750,0,1.5,1350,0,2,47.5518,0,0,5,750,0,1.0
13059,0,0,0,0,1240,0,1.5,1570,0,3,47.4478,0,0,7,1240,0,1.0
12914,1130,0,0,0,1130,0,2.0,1800,0,4,47.7193,0,0,7,2260,0,1.0
13655,0,0,0,0,1220,0,1.0,1260,0,3,47.2633,0,0,7,1220,0,1.0
1267,0,0,0,0,1240,0,2.5,1410,0,3,47.6985,0,0,8,1240,0,3.0
2901,0,0,0,0,1640,0,1.0,1680,0,3,47.4941,0,0,7,1640,0,1.0
8070,0,0,0,0,3030,0,2.5,2600,0,4,47.7468,0,0,9,3030,0,2.0
5437,540,0,0,0,720,0,1.0,1300,0,3,47.731,0,0,6,1260,0,1.0
20357,0,0,0,0,3020,0,2.75,3010,0,4,47.6948,0,0,9,3020,0,2.0
13255,1110,0,0,0,1680,0,2.75,2380,0,5,47.6948,0,0,9,2790,0,1.0
7955,730,0,0,0,1080,0,2.25,1570,0,4,47.2857,0,0,7,1810,0,1.0
13850,0,0,2000,0,2930,0,3.75,2070,0,3,47.4658,0,0,8,2930,0,2.0
15360,0,0,0,0,1550,0,4.0,1830,0,4,47.6711,0,0,7,1550,0,1.5
86,0,0,0,0,2660,0,2.25,1590,0,5,47.2909,0,0,7,2660,0,1.5
6540,0,0,0,0,2980,0,3.75,1100,0,5,47.5508,0,0,8,2980,0,3.0
18689,0,0,0,0,780,0,1.0,1320,0,2,47.5842,0,0,7,780,0,1.0
21125,870,0,0,0,2040,0,3.25,2910,0,5,47.5543,0,0,8,2910,0,2.0
